annee;numero_de_l_etablissement;etablissement;code_de_l_academie;academie;code_du_domaine;domaine;code_de_la_discipline;discipline;situation;remarque;nombre_de_reponses;taux_de_reponse;poids_de_la_discipline;taux_dinsertion;emplois_cadre_ou_professions_intermediaires;emplois_stables;emplois_a_temps_plein;salaire_net_median_des_emplois_a_temps_plein;salaire_brut_annuel_estime;de_diplomes_boursiers;taux_de_chomage_regional;salaire_net_mensuel_median_regional;emplois_cadre;emplois_exterieurs_a_la_region_de_luniversite;femmes;salaire_net_mensuel_regional_1er_quartile;salaire_net_mensuel_regional_3eme_quartile;cle_etab;cle_disc
2011;0593561A;Lille 3 - Charles-de-Gaulle;A09;Lille;DEG;Droit, économie et gestion;disc05;Autres formations juridiques, économiques et de gestion;30 mois après le diplôme;;12;87;2;ns;ns;ns;ns;ns;ns;40;12.8;1750;ns;ns;;;;Lille 3 - Charles-de-Gaulle_30;disc05_30
2011;0593561A;Lille 3 - Charles-de-Gaulle;A09;Lille;SHS;Sciences humaines et sociales;disc08;Histoire-géographie;30 mois après le diplôme;;36;84;7;83;67;50;90;ns;ns;40;12.8;1750;23;47;89;;;Lille 3 - Charles-de-Gaulle_30;disc08_30
2011;0593561A;Lille 3 - Charles-de-Gaulle;A09;Lille;SHS;Sciences humaines et sociales;disc09;Psychologie;30 mois après le diplôme;;114;91;21;98;94;63;77;1650;25700;40;12.8;1750;81;37;89;;;Lille 3 - Charles-de-Gaulle_30;disc09_30
2011;0593561A;Lille 3 - Charles-de-Gaulle;A09;Lille;SHS;Sciences humaines et sociales;disc10;Information communication;30 mois après le diplôme;;90;84;18;87;88;65;94;1600;24900;40;12.8;1750;52;59;90;;;Lille 3 - Charles-de-Gaulle_30;disc10_30
2011;0870669E;Limoges;A22;Limoges;LLA;Lettres, langues, arts;disc06;Lettres, langues, arts;30 mois après le diplôme;;31;64;12;91;ns;ns;ns;ns;ns;26;8.9;1720;ns;ns;90;;;Limoges_30;disc06_30
2011;0870669E;Limoges;A22;Limoges;SHS;Sciences humaines et sociales;disc07;Ensemble sciences humaines et sociales;30 mois après le diplôme;;25;89;7;ns;ns;ns;ns;ns;ns;26;8.9;1720;ns;ns;;;;Limoges_30;disc07_30
2011;0870669E;Limoges;A22;Limoges;SHS;Sciences humaines et sociales;disc08;Histoire-géographie;30 mois après le diplôme;;6;82;2;ns;ns;ns;ns;ns;ns;26;8.9;1720;ns;ns;;;;Limoges_30;disc08_30
2011;0870669E;Limoges;A22;Limoges;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;30 mois après le diplôme;;30;91;8;93;ns;ns;ns;ns;ns;26;8.9;1720;ns;ns;24;;;Limoges_30;disc15_30
2011;0870669E;Limoges;A22;Limoges;MEEF;Masters enseignement;disc18;Masters enseignement;30 mois après le diplôme;;74;76;23;97;90;68;88;1700;26500;26;8.9;1720;76;44;69;;;Limoges_30;disc18_30
2011;0595964M;Littoral - Côte d'Opale;A09;Lille;SHS;Sciences humaines et sociales;disc08;Histoire-géographie;30 mois après le diplôme;;1;33;0;ns;nd;nd;nd;nd;nd;22;12.8;1750;nd;nd;;;;Littoral - Côte d'Opale_30;disc08_30
2011;0595964M;Littoral - Côte d'Opale;A09;Lille;SHS;Sciences humaines et sociales;disc11;Autres sciences humaines et sociales;30 mois après le diplôme;;33;63;8;85;ns;ns;ns;ns;ns;22;12.8;1750;ns;ns;71;;;Littoral - Côte d'Opale_30;disc11_30
2011;0595964M;Littoral - Côte d'Opale;A09;Lille;STS;Sciences, technologies et santé;disc16;Informatique;30 mois après le diplôme;;28;72;5;ns;ns;ns;ns;ns;ns;22;12.8;1750;ns;ns;;;;Littoral - Côte d'Opale_30;disc16_30
2011;0595964M;Littoral - Côte d'Opale;A09;Lille;STS;Sciences, technologies et santé;disc17;Autres sciences, technologies et santé;30 mois après le diplôme;;28;59;6;ns;ns;ns;ns;ns;ns;22;12.8;1750;ns;ns;;;;Littoral - Côte d'Opale_30;disc17_30
2011;0542493S;Lorraine;A12;Nancy-Metz;DEG;Droit, économie et gestion;disc01;Ensemble formations juridiques, économiques et de gestion;30 mois après le diplôme;;393;71;29;96;83;83;99;2050;32000;33;10.3;1720;62;62;55;;;Lorraine_30;disc01_30
2011;0542493S;Lorraine;A12;Nancy-Metz;SHS;Sciences humaines et sociales;disc10;Information communication;30 mois après le diplôme;;36;64;3;72;ns;ns;ns;ns;ns;33;10.3;1720;ns;ns;69;;;Lorraine_30;disc10_30
2011;0542493S;Lorraine;A12;Nancy-Metz;STS;Sciences, technologies et santé;disc13;Sciences de la vie et de la terre;30 mois après le diplôme;;128;80;8;85;92;71;98;1730;27000;33;10.3;1720;60;65;56;;;Lorraine_30;disc13_30
2011;0542493S;Lorraine;A12;Nancy-Metz;STS;Sciences, technologies et santé;disc14;Sciences fondamentales;30 mois après le diplôme;;27;81;2;ns;ns;ns;ns;ns;ns;33;10.3;1720;ns;ns;;;;Lorraine_30;disc14_30
2011;0542493S;Lorraine;A12;Nancy-Metz;STS;Sciences, technologies et santé;disc17;Autres sciences, technologies et santé;30 mois après le diplôme;;83;85;5;97;95;84;100;1980;30900;33;10.3;1720;84;80;51;;;Lorraine_30;disc17_30
2011;0542493S;Lorraine;A12;Nancy-Metz;MEEF;Masters enseignement;disc18;Masters enseignement;30 mois après le diplôme;;266;72;19;98;75;75;87;1700;26500;33;10.3;1720;60;37;84;;;Lorraine_30;disc18_30
2011;0691774D;Lyon 1 - Claude Bernard;A10;Lyon;SHS;Sciences humaines et sociales;disc11;Autres sciences humaines et sociales;30 mois après le diplôme;;0;;;nd;nd;nd;nd;nd;nd;25;8.5;1730;nd;nd;;;;Lyon 1 - Claude Bernard_30;disc11_30
2011;0691774D;Lyon 1 - Claude Bernard;A10;Lyon;STS;Sciences, technologies et santé;disc13;Sciences de la vie et de la terre;30 mois après le diplôme;;155;80;21;84;96;63;98;2000;31200;25;8.5;1730;71;47;65;;;Lyon 1 - Claude Bernard_30;disc13_30
2011;0691774D;Lyon 1 - Claude Bernard;A10;Lyon;STS;Sciences, technologies et santé;disc16;Informatique;30 mois après le diplôme;;42;89;6;98;100;88;100;2090;32600;25;8.5;1730;95;24;5;;;Lyon 1 - Claude Bernard_30;disc16_30
2011;0691775E;Lyon 2 - Lumière;A10;Lyon;DEG;Droit, économie et gestion;disc03;Économie;30 mois après le diplôme;;58;66;9;86;85;70;92;1770;27700;28;8.5;1730;60;38;55;;;Lyon 2 - Lumière_30;disc03_30
2011;0691775E;Lyon 2 - Lumière;A10;Lyon;DEG;Droit, économie et gestion;disc04;Gestion;30 mois après le diplôme;;77;68;13;92;88;82;100;2200;34300;28;8.5;1730;67;41;43;;;Lyon 2 - Lumière_30;disc04_30
2011;0692437Z;Lyon 3 - Jean Moulin;A10;Lyon;DEG;Droit, économie et gestion;disc02;Droit;30 mois après le diplôme;;100;71;12;99;100;84;100;2000;31200;23;8.5;1730;81;42;70;;;Lyon 3 - Jean Moulin_30;disc02_30
2011;0692437Z;Lyon 3 - Jean Moulin;A10;Lyon;DEG;Droit, économie et gestion;disc04;Gestion;30 mois après le diplôme;;409;72;55;92;99;86;99;2220;34600;23;8.5;1730;84;46;56;;;Lyon 3 - Jean Moulin_30;disc04_30
2011;0692437Z;Lyon 3 - Jean Moulin;A10;Lyon;DEG;Droit, économie et gestion;disc05;Autres formations juridiques, économiques et de gestion;30 mois après le diplôme;;62;76;8;77;94;52;96;1800;28100;23;8.5;1730;75;74;48;;;Lyon 3 - Jean Moulin_30;disc05_30
2011;0692437Z;Lyon 3 - Jean Moulin;A10;Lyon;SHS;Sciences humaines et sociales;disc10;Information communication;30 mois après le diplôme;;51;83;6;92;98;68;94;1700;26500;23;8.5;1730;72;40;71;;;Lyon 3 - Jean Moulin_30;disc10_30
2011;0772502B;Paris-Est Marne-la-Vallée;A24;Créteil;LLA;Lettres, langues, arts;disc06;Lettres, langues, arts;30 mois après le diplôme;;41;70;8;83;85;85;85;ns;ns;18;8.6;1990;42;18;69;;;Paris-Est Marne-la-Vallée_30;disc06_30
2011;0772502B;Paris-Est Marne-la-Vallée;A24;Créteil;SHS;Sciences humaines et sociales;disc08;Histoire-géographie;30 mois après le diplôme;;0;;;nd;nd;nd;nd;nd;nd;18;8.6;1990;nd;nd;;;;Paris-Est Marne-la-Vallée_30;disc08_30
2011;0772502B;Paris-Est Marne-la-Vallée;A24;Créteil;SHS;Sciences humaines et sociales;disc11;Autres sciences humaines et sociales;30 mois après le diplôme;;85;78;13;93;92;70;99;2200;34200;18;8.6;1990;71;32;47;;;Paris-Est Marne-la-Vallée_30;disc11_30
2011;0772502B;Paris-Est Marne-la-Vallée;A24;Créteil;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;30 mois après le diplôme;;183;78;31;88;96;91;99;2250;35100;18;8.6;1990;82;17;38;;;Paris-Est Marne-la-Vallée_30;disc12_30
2011;0772502B;Paris-Est Marne-la-Vallée;A24;Créteil;STS;Sciences, technologies et santé;disc14;Sciences fondamentales;30 mois après le diplôme;;18;75;3;ns;ns;ns;ns;ns;ns;18;8.6;1990;ns;ns;;;;Paris-Est Marne-la-Vallée_30;disc14_30
2011;0772502B;Paris-Est Marne-la-Vallée;A24;Créteil;STS;Sciences, technologies et santé;disc16;Informatique;30 mois après le diplôme;;23;89;4;ns;ns;ns;ns;ns;ns;18;8.6;1990;ns;ns;;;;Paris-Est Marne-la-Vallée_30;disc16_30
2011;0341087X;Montpellier 1;A11;Montpellier;STS;Sciences, technologies et santé;disc17;Autres sciences, technologies et santé;30 mois après le diplôme;;31;73;7;97;77;63;73;ns;ns;38;13.7;1660;37;53;42;;;Montpellier 1_30;disc17_30
2011;0341088Y;Montpellier 2 - Sciences techniques du Languedoc;A11;Montpellier;MEEF;Masters enseignement;disc18;Masters enseignement;30 mois après le diplôme;;182;60;40;97;89;82;92;1680;26200;37;13.7;1660;75;41;89;;;Montpellier 2 - Sciences techniques du Languedoc_30;disc18_30
2011;0341089Z;Montpellier 3 - Paul-Valéry;A11;Montpellier;SHS;Sciences humaines et sociales;disc10;Information communication;30 mois après le diplôme;;20;69;5;ns;ns;ns;ns;ns;ns;49;13.7;1660;ns;ns;;;;Montpellier 3 - Paul-Valéry_30;disc10_30
2011;0341089Z;Montpellier 3 - Paul-Valéry;A11;Montpellier;SHS;Sciences humaines et sociales;disc11;Autres sciences humaines et sociales;30 mois après le diplôme;;95;78;23;73;75;49;86;1680;26300;49;13.7;1660;50;68;59;;;Montpellier 3 - Paul-Valéry_30;disc11_30
2011;0341089Z;Montpellier 3 - Paul-Valéry;A11;Montpellier;MEEF;Masters enseignement;disc20;Masters enseignement : second degré, CPE...;30 mois après le diplôme;;60;67;16;95;95;85;89;1700;26500;49;13.7;1660;88;69;83;;;Montpellier 3 - Paul-Valéry_30;disc20_30
2011;0681166Y;Mulhouse - Haute Alsace;A15;Strasbourg;DEG;Droit, économie et gestion;disc04;Gestion;30 mois après le diplôme;;47;72;23;94;70;70;98;ns;ns;34;8.9;1760;47;39;51;;;Mulhouse - Haute Alsace_30;disc04_30
2011;0681166Y;Mulhouse - Haute Alsace;A15;Strasbourg;SHS;Sciences humaines et sociales;disc08;Histoire-géographie;30 mois après le diplôme;;1;50;0;ns;ns;ns;ns;ns;ns;34;8.9;1760;ns;ns;;;;Mulhouse - Haute Alsace_30;disc08_30
2011;0681166Y;Mulhouse - Haute Alsace;A15;Strasbourg;SHS;Sciences humaines et sociales;disc11;Autres sciences humaines et sociales;30 mois après le diplôme;;27;81;11;ns;ns;ns;ns;ns;ns;34;8.9;1760;ns;ns;;;;Mulhouse - Haute Alsace_30;disc11_30
2011;0681166Y;Mulhouse - Haute Alsace;A15;Strasbourg;MEEF;Masters enseignement;disc18;Masters enseignement;30 mois après le diplôme;;23;85;10;ns;ns;ns;ns;ns;ns;34;8.9;1760;ns;ns;;;;Mulhouse - Haute Alsace_30;disc18_30
2011;0440984F;Nantes;A17;Nantes;SHS;Sciences humaines et sociales;disc10;Information communication;30 mois après le diplôme;;61;72;7;74;60;49;84;ns;ns;29;8.5;1690;30;58;72;;;Nantes_30;disc10_30
2011;0440984F;Nantes;A17;Nantes;STS;Sciences, technologies et santé;disc16;Informatique;30 mois après le diplôme;;20;45;2;ns;ns;ns;ns;ns;ns;29;8.5;1690;ns;ns;;;;Nantes_30;disc16_30
2011;0060931E;Nice - Sophia-Antipolis;A23;Nice;DEG;Droit, économie et gestion;disc01;Ensemble formations juridiques, économiques et de gestion;30 mois après le diplôme;;302;76;41;90;73;87;97;1950;30400;25;11.2;1730;47;42;56;;;Nice - Sophia-Antipolis_30;disc01_30
2011;0060931E;Nice - Sophia-Antipolis;A23;Nice;DEG;Droit, économie et gestion;disc04;Gestion;30 mois après le diplôme;;149;77;21;87;71;87;98;1900;29600;25;11.2;1730;45;48;47;;;Nice - Sophia-Antipolis_30;disc04_30
2011;0060931E;Nice - Sophia-Antipolis;A23;Nice;SHS;Sciences humaines et sociales;disc09;Psychologie;30 mois après le diplôme;;48;86;6;90;85;60;60;ns;ns;25;11.2;1730;68;40;83;;;Nice - Sophia-Antipolis_30;disc09_30
2011;0450855K;Orléans;A18;Orléans-Tours;DEG;Droit, économie et gestion;disc01;Ensemble formations juridiques, économiques et de gestion;30 mois après le diplôme;;217;77;46;95;87;83;98;2060;32100;28;9.2;1760;64;59;53;;;Orléans_30;disc01_30
2011;0450855K;Orléans;A18;Orléans-Tours;DEG;Droit, économie et gestion;disc03;Économie;30 mois après le diplôme;;22;75;4;ns;ns;ns;ns;ns;ns;28;9.2;1760;ns;ns;;;;Orléans_30;disc03_30
2011;0450855K;Orléans;A18;Orléans-Tours;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;30 mois après le diplôme;;76;78;16;87;98;73;100;1970;30700;28;9.2;1760;74;68;40;;;Orléans_30;disc12_30
2011;0450855K;Orléans;A18;Orléans-Tours;STS;Sciences, technologies et santé;disc14;Sciences fondamentales;30 mois après le diplôme;;37;75;8;92;97;68;100;ns;ns;28;9.2;1760;65;71;41;;;Orléans_30;disc14_30
2011;0450855K;Orléans;A18;Orléans-Tours;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;30 mois après le diplôme;;1;50;0;ns;ns;ns;ns;ns;ns;28;9.2;1760;ns;ns;;;;Orléans_30;disc15_30
2011;0450855K;Orléans;A18;Orléans-Tours;STS;Sciences, technologies et santé;disc16;Informatique;30 mois après le diplôme;;5;100;1;ns;ns;ns;ns;ns;ns;28;9.2;1760;ns;ns;;;;Orléans_30;disc16_30
2011;0751717J;Paris 1 - Panthéon Sorbonne;A01;Paris;DEG;Droit, économie et gestion;disc03;Économie;30 mois après le diplôme;;112;72;13;94;94;75;98;2260;35300;19;8.6;1990;85;20;50;;;Paris 1 - Panthéon Sorbonne_30;disc03_30
2011;0751717J;Paris 1 - Panthéon Sorbonne;A01;Paris;DEG;Droit, économie et gestion;disc05;Autres formations juridiques, économiques et de gestion;30 mois après le diplôme;;101;71;11;96;85;66;96;1950;30400;19;8.6;1990;65;30;64;;;Paris 1 - Panthéon Sorbonne_30;disc05_30
2011;0751717J;Paris 1 - Panthéon Sorbonne;A01;Paris;SHS;Sciences humaines et sociales;disc07;Ensemble sciences humaines et sociales;30 mois après le diplôme;;162;71;18;89;87;55;97;1860;29000;19;8.6;1990;62;29;74;;;Paris 1 - Panthéon Sorbonne_30;disc07_30
2011;0751717J;Paris 1 - Panthéon Sorbonne;A01;Paris;SHS;Sciences humaines et sociales;disc11;Autres sciences humaines et sociales;30 mois après le diplôme;;101;68;12;86;86;50;97;1820;28400;19;8.6;1990;60;33;73;;;Paris 1 - Panthéon Sorbonne_30;disc11_30
2011;0751717J;Paris 1 - Panthéon Sorbonne;A01;Paris;STS;Sciences, technologies et santé;disc14;Sciences fondamentales;30 mois après le diplôme;;11;73;2;ns;ns;ns;ns;ns;ns;19;8.6;1990;ns;ns;;;;Paris 1 - Panthéon Sorbonne_30;disc14_30
2011;0921204J;Paris Ouest Nanterre La Défense;A25;Versailles;DEG;Droit, économie et gestion;disc01;Ensemble formations juridiques, économiques et de gestion;30 mois après le diplôme;Université dont les résultats sont plus fragiles (taux de réponse inférieur à 50%);176;46;49;90;85;80;94;2280;35500;19;8.6;1990;74;10;59;;;Paris Ouest Nanterre La Défense_30;disc01_30
2011;0921204J;Paris Ouest Nanterre La Défense;A25;Versailles;DEG;Droit, économie et gestion;disc02;Droit;30 mois après le diplôme;Université dont les résultats sont plus fragiles (taux de réponse inférieur à 50%);47;59;12;87;93;76;98;ns;ns;19;8.6;1990;78;10;87;;;Paris Ouest Nanterre La Défense_30;disc02_30
2011;0921204J;Paris Ouest Nanterre La Défense;A25;Versailles;DEG;Droit, économie et gestion;disc03;Économie;30 mois après le diplôme;Université dont les résultats sont plus fragiles (taux de réponse inférieur à 50%);15;46;4;ns;ns;ns;ns;ns;ns;19;8.6;1990;ns;ns;;;;Paris Ouest Nanterre La Défense_30;disc03_30
2011;0921204J;Paris Ouest Nanterre La Défense;A25;Versailles;MEEF;Masters enseignement;disc20;Masters enseignement : second degré, CPE...;30 mois après le diplôme;Université dont les résultats sont plus fragiles (taux de réponse inférieur à 50%);2;33;1;ns;ns;ns;ns;ns;ns;19;8.6;1990;ns;ns;;;;Paris Ouest Nanterre La Défense_30;disc20_30
2011;0911101C;Paris 11 - Paris Sud;A25;Versailles;DEG;Droit, économie et gestion;disc02;Droit;30 mois après le diplôme;;53;56;16;79;88;76;98;ns;ns;21;8.6;1990;81;5;70;;;Paris 11 - Paris Sud_30;disc02_30
2011;0931238R;Paris 13 - Paris Nord;A24;Créteil;DEG;Droit, économie et gestion;disc03;Économie;30 mois après le diplôme;;26;69;10;ns;ns;ns;ns;ns;ns;27;8.6;1990;ns;ns;;;;Paris 13 - Paris Nord_30;disc03_30
2011;0931238R;Paris 13 - Paris Nord;A24;Créteil;STS;Sciences, technologies et santé;disc14;Sciences fondamentales;30 mois après le diplôme;;0;;;nd;nd;nd;nd;nd;nd;27;8.6;1990;nd;nd;;;;Paris 13 - Paris Nord_30;disc14_30
2011;0931238R;Paris 13 - Paris Nord;A24;Créteil;STS;Sciences, technologies et santé;disc16;Informatique;30 mois après le diplôme;;10;50;4;ns;ns;ns;ns;ns;ns;27;8.6;1990;ns;ns;;;;Paris 13 - Paris Nord_30;disc16_30
2011;0931238R;Paris 13 - Paris Nord;A24;Créteil;STS;Sciences, technologies et santé;disc17;Autres sciences, technologies et santé;30 mois après le diplôme;;6;53;3;ns;ns;ns;ns;ns;ns;27;8.6;1990;ns;ns;;;;Paris 13 - Paris Nord_30;disc17_30
2011;0751718K;Paris 2 - Panthéon Assas;A01;Paris;DEG;Droit, économie et gestion;disc03;Économie;30 mois après le diplôme;Université dont les résultats sont plus fragiles (taux de réponse inférieur à 50%);21;40;10;ns;ns;ns;ns;ns;ns;13;8.6;1990;ns;ns;;;;Paris 2 - Panthéon Assas_30;disc03_30
2011;0751720M;Paris 4 - Sorbonne;A01;Paris;MEEF;Masters enseignement;disc20;Masters enseignement : second degré, CPE...;30 mois après le diplôme;;92;54;24;98;94;91;96;1720;26800;17;8.6;1990;90;8;95;;;Paris 4 - Sorbonne_30;disc20_30
2011;0751721N;Paris René Descartes;A01;Paris;DEG;Droit, économie et gestion;disc02;Droit;30 mois après le diplôme;;34;73;9;82;ns;ns;ns;ns;ns;19;8.6;1990;ns;ns;64;;;Paris René Descartes_30;disc02_30
2011;0751721N;Paris René Descartes;A01;Paris;SHS;Sciences humaines et sociales;disc07;Ensemble sciences humaines et sociales;30 mois après le diplôme;;155;75;41;92;93;68;75;1800;28100;19;8.6;1990;81;17;90;;;Paris René Descartes_30;disc07_30
2011;0751721N;Paris René Descartes;A01;Paris;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;30 mois après le diplôme;;84;69;24;96;98;75;95;2300;35900;19;8.6;1990;91;20;54;;;Paris René Descartes_30;disc12_30
2011;0751721N;Paris René Descartes;A01;Paris;STS;Sciences, technologies et santé;disc13;Sciences de la vie et de la terre;30 mois après le diplôme;;34;73;9;100;94;53;97;ns;ns;19;8.6;1990;91;30;68;;;Paris René Descartes_30;disc13_30
2011;0751721N;Paris René Descartes;A01;Paris;STS;Sciences, technologies et santé;disc16;Informatique;30 mois après le diplôme;;0;;;nd;nd;nd;nd;nd;nd;19;8.6;1990;nd;nd;;;;Paris René Descartes_30;disc16_30
2011;0751722P;Paris Pierre et Marie Curie;A01;Paris;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;30 mois après le diplôme;;57;71;18;93;100;91;100;2250;35100;28;8.6;1990;96;23;20;;;Paris Pierre et Marie Curie_30;disc15_30
2011;0751723R;Paris 7 - Denis Diderot;A01;Paris;LLA;Lettres, langues, arts;disc06;Lettres, langues, arts;30 mois après le diplôme;;74;68;21;92;85;74;87;1890;29500;18;8.6;1990;66;18;79;;;Paris 7 - Denis Diderot_30;disc06_30
2011;0751723R;Paris 7 - Denis Diderot;A01;Paris;SHS;Sciences humaines et sociales;disc07;Ensemble sciences humaines et sociales;30 mois après le diplôme;;136;73;36;93;87;60;81;1700;26500;18;8.6;1990;66;28;81;;;Paris 7 - Denis Diderot_30;disc07_30
2011;0751723R;Paris 7 - Denis Diderot;A01;Paris;SHS;Sciences humaines et sociales;disc11;Autres sciences humaines et sociales;30 mois après le diplôme;;55;74;16;89;88;57;90;1800;28100;18;8.6;1990;57;17;78;;;Paris 7 - Denis Diderot_30;disc11_30
2011;0751723R;Paris 7 - Denis Diderot;A01;Paris;STS;Sciences, technologies et santé;disc17;Autres sciences, technologies et santé;30 mois après le diplôme;;13;63;3;ns;ns;ns;ns;ns;ns;18;8.6;1990;ns;ns;;;;Paris 7 - Denis Diderot_30;disc17_30
2011;0931827F;Paris 8 - Vincennes Saint-Denis;A24;Créteil;SHS;Sciences humaines et sociales;disc09;Psychologie;30 mois après le diplôme;;40;63;20;85;ns;71;61;ns;ns;30;8.6;1990;ns;24;83;;;Paris 8 - Vincennes Saint-Denis_30;disc09_30
2011;0931827F;Paris 8 - Vincennes Saint-Denis;A24;Créteil;SHS;Sciences humaines et sociales;disc10;Information communication;30 mois après le diplôme;;43;53;23;93;82;68;100;1840;28700;30;8.6;1990;62;21;74;;;Paris 8 - Vincennes Saint-Denis_30;disc10_30
2011;0931827F;Paris 8 - Vincennes Saint-Denis;A24;Créteil;STS;Sciences, technologies et santé;disc17;Autres sciences, technologies et santé;30 mois après le diplôme;;0;;;nd;nd;nd;nd;nd;nd;30;8.6;1990;nd;nd;;;;Paris 8 - Vincennes Saint-Denis_30;disc17_30
2011;0640251A;Pau - Pays de l'Adour;A04;Bordeaux;SHS;Sciences humaines et sociales;disc11;Autres sciences humaines et sociales;30 mois après le diplôme;;30;97;7;87;ns;ns;ns;ns;ns;39;9.6;1660;ns;ns;80;;;Pau - Pays de l'Adour_30;disc11_30
2011;0640251A;Pau - Pays de l'Adour;A04;Bordeaux;STS;Sciences, technologies et santé;disc16;Informatique;30 mois après le diplôme;;22;90;6;ns;ns;ns;ns;ns;ns;39;9.6;1660;ns;ns;;;;Pau - Pays de l'Adour_30;disc16_30
2011;0660437S;Perpignan;A11;Montpellier;SHS;Sciences humaines et sociales;disc07;Ensemble sciences humaines et sociales;30 mois après le diplôme;;14;67;7;ns;ns;ns;ns;ns;ns;36;13.7;1660;ns;ns;;;;Perpignan_30;disc07_30
2011;0660437S;Perpignan;A11;Montpellier;SHS;Sciences humaines et sociales;disc08;Histoire-géographie;30 mois après le diplôme;;0;;;nd;nd;nd;nd;nd;nd;36;13.7;1660;nd;nd;;;;Perpignan_30;disc08_30
2011;0660437S;Perpignan;A11;Montpellier;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;30 mois après le diplôme;;41;61;23;93;82;69;80;ns;ns;36;13.7;1660;51;60;52;;;Perpignan_30;disc12_30
2011;0660437S;Perpignan;A11;Montpellier;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;30 mois après le diplôme;;1;25;1;ns;ns;ns;ns;ns;ns;36;13.7;1660;ns;ns;;;;Perpignan_30;disc15_30
2011;0860856N;Poitiers;A13;Poitiers;SHS;Sciences humaines et sociales;disc08;Histoire-géographie;30 mois après le diplôme;;22;84;2;ns;ns;ns;ns;ns;ns;32;9.1;1690;ns;ns;;;;Poitiers_30;disc08_30
2011;0860856N;Poitiers;A13;Poitiers;SHS;Sciences humaines et sociales;disc09;Psychologie;30 mois après le diplôme;;51;80;5;90;91;48;65;ns;ns;32;9.1;1690;76;52;92;;;Poitiers_30;disc09_30
2011;0860856N;Poitiers;A13;Poitiers;SHS;Sciences humaines et sociales;disc10;Information communication;30 mois après le diplôme;;29;65;3;ns;ns;ns;ns;ns;ns;32;9.1;1690;ns;ns;;;;Poitiers_30;disc10_30
2011;0511296G;Reims - Champagne Ardenne;A19;Reims;SHS;Sciences humaines et sociales;disc08;Histoire-géographie;30 mois après le diplôme;;16;72;3;ns;ns;ns;ns;ns;ns;34;10.3;1770;ns;ns;;;;Reims - Champagne Ardenne_30;disc08_30
2011;0511296G;Reims - Champagne Ardenne;A19;Reims;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;30 mois après le diplôme;;60;75;12;97;98;97;97;1900;29600;34;10.3;1770;85;57;33;;;Reims - Champagne Ardenne_30;disc15_30
2011;0511296G;Reims - Champagne Ardenne;A19;Reims;STS;Sciences, technologies et santé;disc16;Informatique;30 mois après le diplôme;;8;83;2;ns;ns;ns;ns;ns;ns;34;10.3;1770;ns;ns;;;;Reims - Champagne Ardenne_30;disc16_30
2011;0350936C;Rennes 1;A14;Rennes;DEG;Droit, économie et gestion;disc04;Gestion;30 mois après le diplôme;;261;78;44;92;87;90;100;2120;33100;24;8.5;1650;64;66;55;;;Rennes 1_30;disc04_30
